date,title,url
2025-07-23 07:00:00,Sundar Pichai is ‘very excited’ about Google Cloud’s OpenAI partnership - TechCrunch,https://news.google.com/rss/articles/CBMipgFBVV95cUxOWTZGMVVROW9yOWxyeDZURF82cmtFUVJMYjkwUm5TcGNta3ZkRVJUak9oR0xWZXd3S09hTDU0aDQxckpuN0FJYmo2TnZfdlZOWG5qcU10Rlk5VDYwNjZ6VGpuN3gwa2Myem5OQWZ1Z2pXMWV1OHVHdVlManFHRmkwOTlqR0ZQX2dJQVBlWGVwQ0FiQVJsaGFPYm5XalhKZkc2Q2FBMkFn?oc=5
2025-10-23 07:00:00,Anthropic to use Google's AI chips worth tens of billions to train Claude chatbot - Reuters,https://news.google.com/rss/articles/CBMilgFBVV95cUxQMmV1NXRqVXZtY295dHNMOC1jeGs5anZjTmRkVlQ0MU5wYzhfcE9iekdYMzRMRFVjUE1md1M2NVFEbHg4N21zY3dMeGNuemlqWTZCcXFkUmRqUjJwdXA1aGY2QkdfZkJVWHEyQmpiWFV1VUowdTRRVXlVeHFmZUViYmJKR2FuVmdLZ2dxd0N4R2dKZldCd0E?oc=5
2025-10-23 07:00:00,Anthropic Expands Google Cloud Partnership to Access 1 Million Chips - WSJ - The Wall Street Journal,https://news.google.com/rss/articles/CBMirgNBVV95cUxOXzByMGFHQ1EtM3daU2RYYzhJQjNfamUxNk1jc001eldISFVzSUZ0cXI4S21vVEd1UGcxem9WQnpWeVQyd2wzbmFDZVlNdGZrUmZVb2Z2LTRPRFItd3RxdEFSQ1liZjFtTTBGMjQ3VDRuTUV6RVZCeE5mMHJUM3FDa0RubHBlYW9CSXFzcExqSWEyY0JkQlhKaGtmeVg0bjE4ZF9Ub2g5OVFuNGpKaFdCU3poWFM3ZUEzd0twNEhhUEdEN0N3dWFpbXJ6MnNSVjd6WE9xSDF6YWVVcm9idjNaWGx0eXd5UWRVS0JmLTBGdG51Q2Jocm1vc2MybENJSVFZM2RYOGxIZGJDb29CalR4QkRXbm9VUUVYYnlNc0hQOUw5YzcyLVFTcGV0aDdCVFBiOWxMd1FMYkRIWlREQ3pzb3MtUlZxXzY2azg2czJOLUphaERUYmVSY1Zwc0FYeG81M3J4OHNDNHdELTc4YzV4Q01nWkxxZ3RhTm1LcGpnajlfc0ozQmw3QWFWX1MyQXlDSzZZZEpTc2swY0pCMjNWOGNFUHYxdC0yWEVaWFh3?oc=5
2025-10-24 07:00:00,Anthropic and Google Deepen Partnership in Massive AI Compute Deal - TechRepublic,https://news.google.com/rss/articles/CBMigAFBVV95cUxNQnVmVnVJSURnWDZyYzJiMDR6X2RUcEdueHRlblVBUkUzY1l3WWt3czdlWWZmVDE3MXlqRXIyNmZEUk1YUG5xeFlkdzVJWXRVN1plV2l5TEp0QUVIZmpCMlhFNXJqak90RW1wMDlfa25oLVhBaEpmZzA2a2ZLZ0dnUw?oc=5
2025-10-26 07:00:00,Is Amazon AWS in Trouble After Anthropic Partners With Google Cloud? - Nasdaq,https://news.google.com/rss/articles/CBMikgFBVV95cUxPdEg1NjVKMFptVWVRQkUxRjRubE4wYTRGeUkwb2tTX2xJSUQ3WDI0S1p4TGpUSmJvNEkyZ3l0Z0NSUExhSWJHS0ZTUmxydDI5eGJ6anp1dkN1OVpnN2d4YjNPUDNYbGhEZXE3bHpLZzl2dzVyME9ydTd0Y00wREdHUmY3bGJ6ZXhvREphbkRuUno5QQ?oc=5
2025-10-27 07:00:00,Anthropic expands Google Cloud partnership and launches Claude memory for enterprise - EdTech Innovation Hub,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOQVdKSTBHQXBDS3ZxT1pvUnZEU0FHdE9rdzBJMHdQWW45emFnYzQ2TlN2NkVHaWRYVWI3aTN1Rm5tT1JlUGM3UEtVVHVRdlVTM3lwTGZOZ0tibWsyRmZUaDE3SHRQQ3lPaWNwZnhuYlJRbmc5NUdOMkdRRzAtdjZQV3BtOWZUX01RRUM1ZXF4bjliQjV3dDFPalcwQVphbkk1ZWR6eTJGMzZraGJENXhxWmpzNGp0aHk3ekVxSE9CRk9ZZ1E?oc=5
2025-10-28 07:00:00,Adobe and Google Cloud Expand Strategic Partnership to Advance the Future of Creative AI - Adobe Newsroom,https://news.google.com/rss/articles/CBMicEFVX3lxTE5PUXA3cUJELXRQSWpnZDNMeVkxWEIteUQwT0hwTTJLMDNqQnp5dEhfX0pGRzk0VHNSSU5CRGFCa1hqOGFKblZ0bTh6a3djSGxKMHh2VDRXTWt2OWdORV84UXZLdUR6Ml90Nm9yNzhWNFI?oc=5
