date,open,close,volume,change_pct
2020-09-30,10.0,9.5,338584433,-5.000000000000004
2020-10-01,9.69,9.46,124297587,-2.3735810113518996
2020-10-02,9.06,9.2,55018343,1.5452538631346435
2020-10-05,9.43,9.03,36316878,-4.241781548250268
2020-10-06,9.04,9.9,90864039,9.513274336283196
2020-10-07,10.04,10.0,54672419,-0.3984063745019806
2020-10-08,10.29,10.0,34989186,-2.818270165208936
2020-10-09,10.13,9.95,19653450,-1.7769002961500635
2020-10-12,10.04,9.89,20623565,-1.4940239043824577
2020-10-13,9.88,9.47,21847177,-4.1497975708502
2020-10-14,9.6,9.34,13785097,-2.708333333333335
2020-10-15,9.27,9.91,12924093,6.903991370010787
2020-10-16,9.94,9.71,11142464,-2.31388329979878
2020-10-19,9.79,9.57,9126352,-2.2471910112359383
2020-10-20,9.6,9.27,11138223,-3.4375000000000044
2020-10-21,9.3,9.2,9189978,-1.0752688172043112
2020-10-22,9.37,9.68,17928578,3.3084311632870955
2020-10-23,9.71,9.49,12618010,-2.2657054582904235
2020-10-26,9.72,9.95,23767344,2.3662551440329027
2020-10-27,10.0,10.95,53695925,9.499999999999996
2020-10-28,10.66,10.85,30941720,1.7823639774859235
2020-10-29,10.9,10.75,20515706,-1.3761467889908285
2020-10-30,10.61,10.13,19728372,-4.524033930254467
2020-11-02,10.23,10.54,11677845,3.0303030303030276
2020-11-03,10.57,10.5,21652807,-0.6622516556291425
2020-11-04,10.82,10.72,15783356,-0.9242144177449174
2020-11-05,10.9,11.88,48560380,8.99082568807339
2020-11-06,12.22,13.83,89977555,13.175122749590829
2020-11-09,14.96,14.67,60098963,-1.9385026737967936
2020-11-10,14.99,14.0,38078742,-6.604402935290199
2020-11-11,14.57,15.96,47027940,9.540150995195606
2020-11-12,16.66,14.58,99287571,-12.484993997599037
2020-11-13,14.49,15.8,76622565,9.040717736369919
2020-11-16,15.96,15.93,65325988,-0.187969924812037
2020-11-17,16.29,17.85,116618543,9.576427255985287
2020-11-18,18.28,17.9,89957892,-2.0787746170678467
2020-11-19,18.5,18.98,56225400,2.5945945945945903
