date,title,url,snippet
2023-03-20 07:00:00,Palantir USG President Akash Jain Celebrated With 1st Wash100 Award for Leading Contract Success & Cultivating Partnerships – ExecutiveBiz - ExecutiveBiz,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQOUJvckMzTzZrclo1b1lLNF9CNEhpM0NlczdEck15bFZIZHFOenlPOXY1SnNpU0xfSHlEaVdsZU45Z0d6R1lQb0VySnZUX1dTeVRMM0dHZkxHQ2J3cW1DX1BNY21uVWNjOE1pMjcxVE1PRXREUmxLQUw5TUxGdmpSNUdZeXZHdndNcDBtNzFQZTY0azd2QjJsakJVUGJkcXNJRFVzaFRNN0o?oc=5,
2023-03-22 07:00:00,HD Hyundai Acquires 25% Stake in Palantir Korea - Businesskorea,https://news.google.com/rss/articles/CBMidEFVX3lxTE5TVmd5MGwyYXpuSlZRREZGQ1QtWGdWOGhmdjV4MHBaTzlMTEdhU2VwN21vMGZtLUszQlM2ZkdDWXJGSzVJTlFiMmI0bkJZMkd5N2h2TmZzTDBvZWtpVE5EWjlJY2Y2azBZOFdKak5sVGlGRjZw?oc=5,
2023-03-24 07:00:00,Palantir bags $8.1M deal extension with AUSTRAC - ARNnet,https://news.google.com/rss/articles/CBMimAFBVV95cUxPNjdwTHFxRTVzbkRya3NiVXdDc2FkZVZNbnhtNUhkMDU5b2t5YTE2cFhfbHNsSjE3R0treHQxbHRvMzIwbGZnMDlvMk5haVluWGxCOVE1azd3bVh1SlR6YXNMN25MS2doZjFEZ29qZWNtcERUSVVIbVVCWTJBZWQ1MGZHWkZDRWx0TFZkal9ocXJYRXRacFFLZw?oc=5,
2023-04-05 07:00:00,Palantir and Microsoft Expand Cloud Partnership to Public Sector - Palantir IR,https://news.google.com/rss/articles/CBMitAFBVV95cUxNdENJZG1ZTUNvd2Z5VnhZQUt3RGtjaWhEYXVzajJuYkxzeXBNeUVFd3JDTFBlOGtkbTd4N2hncFVxYi1BUEtqVVdPRE04WVc4RHFwVEI3Sk5vSGlVLXFVU3NzdjRUakMwY2RNRVZqNk4wLVpxUVJsTjAyYm4wZ1BJRFk5R2stT0xoeUtCampoaUQ3YjctOXc5OW01VFJLd3pySUNseGhRMmZxbWxjOVlLSDhMdEg?oc=5,
2023-04-15 07:00:00,NHS data specialists oppose Palantir’s bid for £480mn contract - Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE5uZ2ZwdHpWZnNKUzh1ejh5YjlXcWtzOGhjeFZSWkFtRkJaVVpINGZIVlJhMXg2Q2FtSFI1Q05YRW52cnd3MllOa1VEdkZHd2hnRFpsZmNZU3pCRm9pYTR3Z2ZTa3NNRGFmU0N4My1ETGw?oc=5,
2023-05-13 07:00:00,"Pentagon certified Palantir as only supplier for artificial intelligence targeting tool known as ""Maven Smart System"" - Jack Poulson | Substack",https://news.google.com/rss/articles/CBMiekFVX3lxTE82Y1ZGVlFoZ3NVSXFKU0VnSWhXUHdVMS1XVjAwTTh1c19yaHhuWnN4U01QbUY0VzBGMlZScnp1dGd0X1Z6MWpZQ3BpVWRVSXNvX1RzYmpkQndwYjhtNWFuLUdxbU05YTBnZUh5UEtMV2VTTm1yUkVMTnB3?oc=5,
2023-05-13 07:00:00,Palantir Debuts Revolutionary Artificial Intelligence Platform for Military Decision-Making - SOFREP,https://news.google.com/rss/articles/CBMitwFBVV95cUxPMTdsWjkyUlZmQmNhMDEzUVVjc2JJRzZCM3FKZ1pQZ0FNenJ1bnJ3Q0d3d1YwQkRWSTE0WndrQmxoMjM3VEtsZnJmS0VwZGJMalRYN1ItUlIyLVgzOE9wZWc2LWV3ekxOS01PYUtPWnoxd3JGcXFIYV8td2lTMHFBTVRZd0I0V1E5SURTNFlJZFROT0xibkM2T0gzLVhvRTVrY2JlSDlOSXFYZ1R3WDlkeVhrb254QWM?oc=5,
2023-05-22 07:00:00,Overcoming Cultural Challenges of AI Adoption in Defense – with Shannon Clark of Palantir - Emerj Artificial Intelligence Research,https://news.google.com/rss/articles/CBMidEFVX3lxTE9sbG5DM0hfdEpvLW50ZFEySVpuQlJNcndGMUE5WGJYNGFNLUtNa1R3dkNGbzk5eFgwbWJiZUNKN2FKc1E5X0lzNFFCYWF2XzlRbUZfMThVaHQ3dFB6cldqTW9pM2w3NkMyWmdma3hua3VxLVhU?oc=5,
2023-05-25 07:00:00,Palantir and Ministry of Digital Transformation of Ukraine strike reconstruction partnership - Palantir IR,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQZm0xTi0xczBibXhZU3ctb0laV0tCdkRkeVlRdzJSYXVLcTNWZEpHRkk4aDdCY0ZoSXhDWHM3OURQeThWWTk0VmNrc3BDekwyb1Nhb3JOUmFzdnE4Q2w1WHBCb2pCRzdjODJnaGVMTmdwd01TMTFSVk9jbFlFVzNYYXc2aERJelVyYWV5MFpDREZqelVCdGhaWDJrXzVZc0FyanhaTGdNNm5MVGs0SlhvUENzWmJQOXRUeDhpcU9kZ1FXdzJyTWh0cGxkYU1UM1JWSEo4aWpkeVc?oc=5,
2023-06-05 07:00:00,US Special Operations Command Awards Contract to Palantir - Palantir IR,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQa290SHVhNWRkRFlhRFFKQnpBMDJyYjd4ZmJMQUFxUGk0TFg3VWhvUC1mZF9kTk9fa1hyVnFnM0dra0s2Q0F5eGFkaXItemZmMGI0RENka2VDOHY3eHU2MVFFdERjSXk4VWljTU04NnJMNVhaNFZMUFFrLWhnSUROdXkwVDZfTmtZbDZjNjAxUnlqaXVlZnpEWUlUazFxRWJ1M1RTLWhwemIxU0E?oc=5,
2023-06-05 13:56:03,"AI software pact between U.S. Special Operations, Palantir could reach $463 million - Military Embedded Systems",https://news.google.com/rss/articles/CBMivAFBVV95cUxPY0V4cnA0REpQYkhaTmRMaEdmYmZKOGpEdzBNUWkzLWktcXZHWEFmVVo3aWhaQ1lLaWw0ZFVDSE9xTXNXRVZhMndXYzNyQVB1a19SMHA5NTg4SlFvLXJyaUkzQVBOZDJIZW1YRWdrU2RMeDJjcHNlbF91ek11MzgtZjBmSDFSY2t2eHptZXVJWmlyLXRaMnJpQW5RcEVxbGFVcDMySng3WDBwNmJadEhJb2J3dnhMWEZZSGhsUg?oc=5,
2023-06-06 07:00:00,Palantir Books $463M SOCOM Tech Support Contract; Akash Jain Quoted - GovCon Wire,https://news.google.com/rss/articles/CBMisgFBVV95cUxNRXhsenhwa2YybDN1SXFQdmVyN0NWcUlOamdYN0t0RHAtd1RXeFVJWEpqdWoxQTlCa2ctSm5nVVRvU0dXRnJVMUQ4RGk1cEdFb3JONU5mYkVlclI5SW9KMGczWDVqV3hEdUlQLTBtdHloT0NfN3JTNHZRRmxINGNZb3ZVUDljQUUwb2pDYXNlbV9EbFZoVnZwYUV5ZnBlUV82WFRwbGd1UmVfa3UyN2VNVFFn?oc=5,
2023-06-15 07:00:00,Palantir Wins 3 Different Air Force Contracts for a Data-as-a-Service Platform Solution - Security Clearance Jobs,https://news.google.com/rss/articles/CBMiygFBVV95cUxOeUJkQ3ZGMHVFMHNydE5XdGxRUmVfR2hLbC1icFpPUzFkdi13ckhFWG9BcnRrNHZJaFgwZFh3N19YeUhXX3dkV3BYMGxRVDh5Z0EzenBhUzFsX2lZeEYtMkpwOGRKMTFJWk1jX2FzX3BtNUdqck54aXVLR3BQVE52eUZFWGtzTjYyd01tdFFjWWY0OEl5RTJrMmJUdzBPZ1I2QndpX2ZuQjRzOWU4dEtPaU9zREFDVXZrUkdhV1ZocUpHWkpSeDhUdldB?oc=5,
2023-06-16 07:00:00,Palantir racks up more than $100M in new Air Force contract awards to provide data-as-a-service - DefenseScoop,https://news.google.com/rss/articles/CBMiywFBVV95cUxPVDBTbnpFcjZtN2tzdnp1UVRyTVNOVm1jcVhCdFBieUZtMVpmYW01c2p4b3RRMEpPZWZ4ODlZa2d0bTVRNXlScUkwT1RqMWRIN3lvckt2a1dXSlE1OTlNZUdfVzgwTndEOEpXUmxCYWsxUDRwWnp1dWtyNnVkSkpfdXM3ai1qWERubzlFQ1NhYllCeURFYmstQTNSRDhLbkJabXlrYjU2V3BIMEdDWko2M2JuMklSZnlSVnk5OFRNT0dabExCa3JTZF8wMA?oc=5,
2023-06-20 07:00:00,NHS England awards £25 million contract to Palantir to transition to FDP - Home | Digital Health,https://news.google.com/rss/articles/CBMirwFBVV95cUxNWjdvd3JwMmI2VkNzdXdvR1pCa0ozLWRSR3NNQWw3cTlwWmM4a0NNamh6b1QzMVQ4d2d6Y09tbjd4blROazZLYjc5ODFiUnc3UkdqWXcwdlprUno2R1dZYTlTektQZUwyb3BONHY3dUJIeXRpRGJDNWNJUzl6b1A0akhzX2hFZk9BQXk3RGdiaHVmQl9UUXhUOVY2SDkwZFFVOFZZUjQySHBBc0dvMGYw?oc=5,
2023-07-07 07:00:00,Palantir’s small but growing health-software business leans on meeting customers’ demands - statnews.com,https://news.google.com/rss/articles/CBMiekFVX3lxTE8wcXRIT2ZxbEVIOFo5QXFYMWxVbWRreXhvNjZIemgwOTNhaVRtNm1VWUdPZ0pGLVdFYm5SS3VNMVRadVNlc1dGZ0JCaUlQdVpPNExHRWRIa2dzRnZzdUdfS0tMWUd2b0p6Qm5Vc1Z4elNaZldyQzgtMFlB?oc=5,
