date,open,close,volume,change_pct
2015-01-02,26.5339,26.3819,26649558,-0.5728520873297782
2015-01-05,26.2623,25.8791,41290923,-1.4591258191399836
2015-01-06,25.9311,25.2406,54832615,-2.6628257189243776
2015-01-07,25.4552,25.1663,47086536,-1.1349351016688214
2015-01-08,24.9675,25.254,73508894,1.1474917392610307
2015-01-09,25.3173,24.9456,42149484,-1.468166036662677
2015-01-12,24.8848,24.7632,57345893,-0.4886517070661456
2015-01-13,25.0223,24.9993,61227052,-0.09191800913584958
2015-01-14,24.9306,25.2051,52990582,1.1010565329354405
2015-01-15,25.3525,25.1094,51318603,-0.9588797948920202
2015-01-16,25.0667,25.4303,49837172,1.4505299859973508
2015-01-20,25.5459,25.4049,71394557,-0.5519476706633886
2015-01-21,25.4497,25.9256,76160271,1.8699631036908082
2015-01-22,26.0555,26.7679,104803290,2.7341636122891533
2015-01-23,26.8327,26.9996,102298001,0.6220022584384033
2015-01-26,26.9738,26.7391,31043388,-0.8701035819943748
2015-01-27,26.477,25.9653,39282689,-1.9326207651924387
2015-01-28,26.1552,25.5289,37210785,-2.3945525172814563
2015-01-29,25.5524,25.5688,79190175,0.06418183810523725
2015-01-30,25.8564,26.7804,121545443,3.5735833294658237
2015-02-02,26.6195,26.5139,75643906,-0.39670166607186363
2015-02-03,26.4012,26.5687,47232323,0.6344408587488415
2015-02-04,26.5607,26.21,34018474,-1.3203718275497267
2015-02-05,26.3012,26.3957,33295102,0.35929919547397215
2015-02-06,26.4547,26.5976,43094056,0.5401686656813398
2015-02-09,26.4839,26.3685,30415300,-0.435736428547151
2015-02-10,26.5114,26.9104,47595073,1.5050129378305188
2015-02-11,26.8891,26.8029,38445585,-0.3205759954777121
2015-02-12,26.8856,27.2019,48766545,1.176466212396221
2015-02-13,27.2766,27.4584,47547863,0.6665053562394219
2015-02-17,27.4584,27.1521,39315387,-1.1155056376190853
2015-02-18,27.0927,27.0345,31276029,-0.2148180137084843
2015-02-19,27.0255,27.2238,30945154,0.73375145695731
2015-02-20,27.2801,26.9921,38373124,-1.0557146051517363
2015-02-23,26.8461,26.6534,33015773,-0.7177951359787826
2015-02-24,26.4815,26.8351,28530311,1.335271793516224
2015-02-25,26.8248,27.2676,40980521,1.6507112820971725
2015-02-26,27.1884,27.8635,54215807,2.4830442394550456
2015-02-27,27.8067,28.03,68576599,0.803043870721809
2015-03-02,28.2476,28.6471,50588726,1.414279443209332
2015-03-03,28.7135,28.835,50707154,0.42314590697756227
2015-03-04,28.7443,28.8121,38099616,0.23587285131314584
2015-03-05,28.8504,28.9665,36046199,0.40242076366359125
2015-03-06,28.9949,28.5416,37728274,-1.563378387233627
2015-03-09,28.4429,28.6013,23569131,0.5569052382141004
2015-03-10,28.3208,27.8913,40225294,-1.5165532047117236
2015-03-11,27.8889,27.6841,40668896,-0.7343423369153945
2015-03-12,27.8231,27.9665,35754405,0.5153990748694381
2015-03-13,27.8605,27.5501,35554422,-1.1141221442544036
2015-03-16,27.7459,27.9805,36987599,0.8455303306074136
2015-03-17,27.8072,27.7798,28994729,-0.09853563105958196
2015-03-18,27.7858,28.2057,35452053,1.5112035644106125
2015-03-19,28.124,28.0817,24747387,-0.1504053477456857
2015-03-20,28.2331,28.1454,44480664,-0.3106283050745451
2015-03-23,28.1978,28.1664,30341594,-0.11135620509401534
2015-03-24,28.3243,28.7727,79442948,1.5830929625798351
2015-03-25,28.7742,28.2476,53260376,-1.8301116972843756
2015-03-26,28.1305,28.0802,50022682,-0.17880947725777974
2015-03-27,27.99,27.7768,34677254,-0.761700607359761
2015-03-30,27.9113,27.9557,24875851,0.15907535657599947
2015-03-31,27.8097,27.6348,35059073,-0.6289172482982552
2015-04-01,27.6642,27.3752,39041016,-1.0446714526355372
2015-04-02,27.2716,26.9678,47933134,-1.1139793778142781
2015-04-06,26.8446,27.0992,33838223,0.9484216564970227
2015-04-07,27.1591,27.1446,27417150,-0.05338910346807113
2015-04-08,27.2074,27.3429,28488902,0.49802627226416263
2015-04-09,27.3613,27.302,32475200,-0.21672946826356565
2015-04-10,27.3792,27.328,26198629,-0.18700327255727345
2015-04-13,27.297,27.333,29430302,0.13188262446421906
2015-04-14,27.2109,26.8916,47377126,-1.1734268252795665
2015-04-15,26.8009,26.9543,47094766,0.5723688383599157
2015-04-16,26.8203,27.0778,31836754,0.9600936603990196
2015-04-17,26.7535,26.5408,49410470,-0.795036163492624
2015-04-20,26.5911,27.1282,38660903,2.0198487463850556
2015-04-21,27.2009,27.048,29233331,-0.5621137535890441
2015-04-22,27.0649,27.3598,31910942,1.0896031391211425
2015-04-23,27.4261,27.7723,78465417,1.2623012386011823
2015-04-24,28.8978,28.5793,92502178,-1.102160026022747
2015-04-27,28.5191,28.2038,48236229,-1.1055748603567506
2015-04-28,28.1142,28.1166,37330578,0.00853661139210704
2015-04-29,27.9243,27.968,33741875,0.15649452269170805
2015-04-30,27.8271,27.3394,47411249,-1.7526080691124823
2015-05-01,27.3967,27.4584,36702569,0.2252096055364472
2015-05-04,27.4301,27.5421,35385813,0.4083105785250618
2015-05-05,27.4087,27.054,28631416,-1.2941146424310546
2015-05-06,27.034,26.6573,39174578,-1.3934304949323018
2015-05-07,26.6982,27.0041,31915338,1.1457701268250409
2015-05-08,27.3444,27.3484,28326314,0.014628223694801434
2015-05-11,27.3255,27.1904,21937237,-0.49440998334888686
2015-05-12,27.0095,26.8391,35410362,-0.6308891316018417
2015-05-13,26.9258,26.8771,24326266,-0.18086742083800456
2015-05-14,27.1002,27.3608,31851046,0.961616519435271
2015-05-15,27.4202,27.2258,33560320,-0.7089663824479842
2015-05-18,27.0927,27.2348,26790487,0.5244955283157493
2015-05-19,27.301,27.3647,47296314,0.23332478663784517
2015-05-20,27.4464,27.5257,30951035,0.28892678092573565
2015-05-21,27.4192,27.7399,34293869,1.169618369609604
2015-05-22,27.6228,27.6258,24351959,0.010860593422834519
2015-05-26,27.5291,27.2607,37469821,-0.9749683062650005
2015-05-27,27.3349,27.6124,34970313,1.0151857149651278
2015-05-28,27.5895,27.6089,23631717,0.07031660595515632
2015-05-29,27.5601,27.1675,43601488,-1.4245231330800578
2015-06-01,27.3374,27.3613,33330389,0.08742601710478581
2015-06-02,27.2726,27.5974,31971641,1.1909388910481544
2015-06-03,27.6548,27.6642,26804819,0.03399048266485849
2015-06-04,27.5093,27.4849,26963391,-0.08869727692089047
2015-06-05,27.5004,27.3772,24484437,-0.4479934837311461
2015-06-08,27.3812,27.0758,27435095,-1.1153638262749621
2015-06-09,27.0729,27.01,30121619,-0.23233565668989709
2015-06-10,27.1864,27.5301,30425396,1.2642350587058315
2015-06-11,27.6413,27.4027,25964483,-0.8632010795440181
2015-06-12,27.2851,27.2746,25534229,-0.038482541753559474
2015-06-15,27.0385,27.052,27246414,0.04992880522218801
2015-06-16,27.1147,27.1451,32643910,0.11211630591523303
2015-06-17,27.2143,27.2313,24528597,0.06246715880988685
2015-06-18,27.301,27.7085,41341325,1.492619317973709
2015-06-19,27.7255,27.7753,59502924,0.17961804115345092
2015-06-22,27.8695,27.8829,34875972,0.04808123575952283
2015-06-23,27.8884,28.0677,31509974,0.6429196368382462
2015-06-24,28.0225,27.8276,29026845,-0.6955125345704416
2015-06-25,27.9138,27.7967,26800804,-0.41950576417397745
2015-06-26,27.8844,27.5531,43832322,-1.1881195220266538
2015-06-29,27.2388,26.9648,37892869,-1.0059180286943636
2015-06-30,27.1561,26.9045,34634379,-0.926495336222799
2015-07-01,27.0848,27.0669,30869500,-0.06608872873345994
2015-07-02,27.1386,27.2681,28225952,0.47718010509016917
2015-07-06,27.0145,27.1824,25704846,0.6215180736271142
2015-07-07,27.2726,27.4022,33715781,0.47520221761034875
2015-07-08,27.1814,26.9871,27760270,-0.7148270508509413
2015-07-09,27.327,27.1342,29873904,-0.7055293299667031
2015-07-10,27.5856,27.705,43591452,0.43283452235949316
2015-07-13,27.8745,28.4833,41943500,2.1840750506735507
2015-07-14,28.6213,29.1034,75100905,1.6844098625848458
2015-07-15,29.0816,29.0926,41604014,0.037824603873226614
2015-07-16,29.367,29.9803,113048331,2.088398542581804
2015-07-17,33.8772,34.8547,258094238,2.885421463403115
2015-07-20,34.3246,34.5168,102805333,0.5599482586833071
2015-07-21,34.1203,34.6419,75878072,1.5287087159256973
2015-07-22,34.5757,34.6295,83399238,0.1556006096767426
2015-07-23,34.4675,33.6146,76506341,-2.474504968448532
2015-07-24,33.7417,32.6203,82921513,-3.3234839975460617
2015-07-27,32.4609,32.7946,58593640,1.0280060010658953
2015-07-28,32.9685,32.8638,34486565,-0.31757586787388714
2015-07-29,32.9934,32.952,36889344,-0.12547964138283074
2015-07-30,32.7533,33.108,39749575,1.0829443140080386
2015-07-31,33.1149,32.7563,35046588,-1.082896218922591
2015-08-03,32.7643,33.1159,31461780,1.0731192181734572
2015-08-04,33.097,32.9445,26282934,-0.46076683687343856
2015-08-05,33.1672,33.5429,36578120,1.1327456040908013
2015-08-06,33.5778,33.3864,40799748,-0.5700194771545486
2015-08-07,33.2684,33.0995,27641842,-0.5076889781293947
2015-08-10,33.234,33.0372,34582913,-0.5921646506589773
2015-08-11,34.8527,34.3903,110243500,-1.3267264803013656
2015-08-12,34.599,34.4486,58858597,-0.4346946443538724
2015-08-13,34.3355,34.2015,36485786,-0.39026663365904213
2015-08-14,34.0784,34.344,27696038,0.7793793135827842
2015-08-17,34.2778,34.5802,24767460,0.8822036420073509
2015-08-18,34.4287,34.3121,27810451,-0.3386709344238903
2015-08-19,34.3808,34.5767,50373951,0.5697947691734928
2015-08-20,34.3306,33.8513,58005516,-1.3961305657343437
2015-08-21,33.4308,32.0852,92211067,-4.0250308099118115
2015-08-24,29.9215,30.7939,130256166,2.9156292298180286
2015-08-25,32.2217,30.5129,71686933,-5.303258363152786
2015-08-26,32.0388,32.8678,88056059,2.587487671198674
2015-08-27,33.4781,33.2774,59187786,-0.5994963871904235
2015-08-28,33.1677,32.8653,38976784,-0.9117303882994809
2015-08-31,32.5988,32.274,39077146,-0.9963556940746132
2015-09-01,31.5761,31.3643,51642533,-0.6707604802366318
2015-09-02,31.7848,32.129,37764405,1.0829075532958976
2015-09-03,32.2795,31.7374,34695319,-1.679394042658644
2015-09-04,31.3712,31.3344,40644809,-0.117305044116911
2015-09-08,31.9343,32.0777,39233712,0.4490469495182392
2015-09-09,32.4763,32.0543,41126549,-1.2994091075646086
2015-09-10,32.0787,32.4364,27947526,1.115070124412787
2015-09-11,32.3931,32.6466,35018487,0.782574066699393
2015-09-14,32.6631,32.5056,30060579,-0.48219550501942265
2015-09-15,32.7169,33.1334,35674857,1.2730423725964224
2015-09-16,33.1574,33.1559,26345158,-0.004523877022921674
2015-09-17,33.2539,33.4622,47925206,0.6263926937893016
2015-09-18,33.1329,32.9267,72806979,-0.6223421433077192
2015-09-21,33.1554,33.2286,39233712,0.22077851571689067
2015-09-22,32.7548,32.5421,54557060,-0.6493704739458206
2015-09-23,32.5271,32.5466,29265607,0.05995001091398944
2015-09-24,32.3312,32.6273,38825277,0.9158336220121521
2015-09-25,32.8101,31.8918,48653737,-2.798833286091773
2015-09-28,31.8371,31.0998,47818239,-2.315851632215249
2015-09-29,31.162,31.0181,42280718,-0.4617803735318615
2015-09-30,31.4774,31.8032,53143956,1.0350283060227339
2015-10-01,31.7818,31.984,42660088,0.6362131786116665
2015-10-02,31.7853,32.7308,48964861,2.9746455122336535
2015-10-05,32.9605,33.4626,38096846,1.52333854158766
2015-10-06,33.3466,33.4607,43304415,0.34216381880012303
2015-10-07,33.7477,33.379,44514225,-1.0925188975841382
2015-10-08,33.3516,33.2296,39448488,-0.365799541851064
2015-10-09,33.2539,33.4408,32232423,0.5620393397466117
2015-10-12,33.3386,33.6993,26780932,1.0819290552092742
2015-10-13,33.5863,34.0351,42599871,1.336259129466466
2015-10-14,34.066,33.8977,31403429,-0.49404097927553403
2015-10-15,34.1387,34.5258,47326945,1.1339037514609407
2015-10-16,34.6444,34.6404,36445641,-0.011545877544416605
2015-10-19,34.5747,34.8711,30281075,0.8572742496681052
2015-10-20,34.7685,33.8772,52624459,-2.5635273307735518
2015-10-21,34.0371,33.4686,32284612,-1.670236300977468
2015-10-22,33.65,33.934,88951292,0.843982169390789
2015-10-23,37.3676,35.8366,127185394,-4.0971322750190105
2015-10-26,35.8709,36.424,48952817,1.5419183795221114
2015-10-27,36.1973,36.5087,38918574,0.8602851593903393
2015-10-28,36.5176,36.7129,39745561,0.5348106118693297
2015-10-29,36.6984,37.108,36650381,1.1161249536764561
2015-10-30,37.1434,36.7363,40126938,-1.0960224427489118
2015-11-02,36.7608,37.2519,40053092,1.3359339296206807
2015-11-03,37.1369,37.3057,36437612,0.4545344387926864
2015-11-04,37.3596,37.6291,41985491,0.7213674664610981
2015-11-05,37.8035,37.8962,45650891,0.24521539010937676
2015-11-06,37.8323,37.9424,33663593,0.29102116445471893
2015-11-09,37.789,37.6021,35662633,-0.49458837227764896
2015-11-10,37.5379,37.776,29906020,0.6342922752738067
2015-11-11,37.9813,38.1243,42069956,0.3765010676306524
2015-11-12,37.8717,37.6898,35578509,-0.4803058748352962
2015-11-13,37.5658,36.8698,48360679,-1.852749043012536
2015-11-16,36.8768,37.3855,50885799,1.3794580874696205
2015-11-17,37.4876,37.1642,39002878,-0.8626852612597213
2015-11-18,37.3431,37.8632,36397467,1.3927606438672635
2015-11-19,37.8517,37.8597,28179785,0.021135114142811773
2015-11-20,38.3261,38.7097,55679113,1.0008845147301715
2015-11-23,38.733,38.6948,34773602,-0.09862391242608792
2015-11-24,38.5084,38.3426,48051562,-0.43055541128690367
2015-11-25,38.4451,38.3241,23697595,-0.3147345175327776
2015-11-27,38.3191,38.4591,14498368,0.36535304847973293
2015-11-30,38.4541,38.0047,33707752,-1.1686660200082577
2015-12-01,38.2084,39.0479,40543523,2.1971608337433723
2015-12-02,39.1207,38.752,46871861,-0.9424677983778329
2015-12-03,38.887,38.2713,42100346,-1.5833054748373598
2015-12-04,38.3466,38.8197,49978522,1.233746929323587
2015-12-07,38.8622,38.5099,36756765,-0.9065364287147881
2015-12-08,38.0869,38.617,31195096,1.3918171339751817
2015-12-09,38.4158,37.9898,46716741,-1.1089187261491218
2015-12-10,38.0416,37.8647,32575663,-0.4650172442799527
2015-12-11,37.3147,37.3855,43338539,0.1897375565125703
2015-12-14,37.4273,37.9893,54337346,1.5015777253502005
2015-12-15,38.2509,37.8672,49565029,-1.003113652227805
2015-12-16,38.1901,38.6893,53312565,1.307145045443714
2015-12-17,38.9169,38.3524,36642352,-1.4505266349580603
2015-12-18,38.2229,37.7058,68039760,-1.352853917415997
2015-12-21,38.0147,37.9026,34972320,-0.29488592570767747
2015-12-22,38.0755,38.2179,36468624,0.37399377552493895
2015-12-23,38.3953,38.2866,30704906,-0.2831075678533579
2015-12-24,38.2871,38.1537,10460603,-0.3484202250888746
2015-12-28,38.3609,38.9707,31268040,1.5896394505864109
2015-12-29,39.2074,39.5547,38568911,0.8858021699985175
2015-12-30,39.5547,39.3723,19391462,-0.46113356946202444
2015-12-31,39.2487,38.76,23217521,-1.2451367816004089
2016-01-04,37.9724,37.8348,62954793,-0.36236845708987886
2016-01-05,38.067,37.9389,31994002,-0.3365119394751481
2016-01-06,37.383,37.8293,33501868,1.1938581708263118
2016-01-07,37.1897,36.9162,48141186,-0.7354186777521643
2016-01-08,37.2549,36.4135,42956398,-2.258494855710258
2016-01-11,36.4653,36.5211,51080623,0.15302218821728886
2016-01-12,36.9037,37.1324,38366821,0.6197210577800982
2016-01-13,37.3316,35.8486,36203928,-3.9725058663438007
2016-01-14,36.0912,36.4374,38401928,0.9592366006117681
2016-01-15,35.3713,35.3962,53578827,0.07039605555918538
2016-01-19,35.8774,35.8241,48900629,-0.14856148996303942
2016-01-20,35.1675,35.7982,56667202,1.7934172176014895
2016-01-21,35.8784,36.2022,33128299,0.9024928647877184
2016-01-22,36.966,37.1384,42481182,0.46637450630306887
2016-01-25,37.0577,36.5484,28393336,-1.3743432538986355
2016-01-26,36.6277,36.5569,21097243,-0.19329633037290517
2016-01-27,36.6616,35.7494,29375263,-2.488162000567351
2016-01-28,36.7762,37.2799,44469885,1.3696357970643946
2016-01-29,37.3127,37.8592,61751988,1.4646487657017593
2016-02-01,38.4238,38.3993,57161688,-0.06376256382764067
2016-02-02,39.8804,38.9044,100606792,-2.4473174792629893
2016-02-03,39.172,37.3336,129871135,-4.693148167058103
2016-02-04,37.095,36.3697,91512885,-1.9552500336972534
2016-02-05,36.144,35.0609,98354095,-2.99662461266047
2016-02-08,34.2598,35.0808,75676484,2.39639460825809
2016-02-09,34.5223,34.9244,76525691,1.1647543761568624
2016-02-10,35.461,35.2148,46313585,-0.69428386114323
2016-02-11,34.6912,35.1905,58384224,1.4392699013006105
2016-02-12,35.4819,35.2168,41302886,-0.7471415003142523
2016-02-16,35.8027,35.7524,31953114,-0.1404921975158291
2016-02-17,36.2187,36.4663,35596996,0.6836247573767107
2016-02-18,36.5654,35.7459,33056279,-2.2411897586242624
2016-02-19,35.6657,35.9751,32610971,0.8675001472002508
2016-02-22,36.3437,36.3208,26809435,-0.06300954498303923
2016-02-23,36.1738,35.7349,29873443,-1.213309080052405
